Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,3.0,90.0,0.0,0.066666667,0.0,0.0,MAR,1.0,2.0,5.0,10.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,,55.0,9.0,936.8333333,0.0,0.022222222,53.25533333,0.0,mar,1.0,,1.0,2.0,RETURNING_VISITOR,true,TRUE
0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.066666667,0.0,0.0,MAR,2.0,,,,nan,false,false
0.0,0.0,0.0,0.0,20.0,447.5,,0.04,0.0,0.0,mar,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
5.0,310.0,1.0,73.0,16.0,416.4,0.0,,59.85699127493774,0.0,MAR,1.0,1.0,1.0,2.0,RETURNING_VISITOR,TRUE,FALSE
23.17428988243371,1417.5,0.0,0.0,36.0,1051.248276,0.0,0.002293202,0.0,0.0,MAR&,2.0,2.0,5.0,,RETURNING_VISITOR,nan,nan
,960.0,0.0,0.0,10.0,1218.0,0.0,0.018181818,0.0,,MAR,2.0,5.0,1.0,2.0,NEW_VISITOR,false,FALSE
2.0,18.0,,0.0,15.0,756.3333333,0.0125,0.0625,,0.0,mar,2.0,10.0,3.0,1.0,RETURNING_VISITOR,false,TRUE
0.0,0.0,0.0,0.0,316.79015521824886,210.0,0.12,0.16,0.0,,MAR,1.0,10.0,1.0,1.0,NAN,FALSE&,FALSE
2.0,52.0,0.0,,24.0,427.0833333,0.026388889,0.059722222,0.0,0.0,MAR,2.0,2.0,1.0,1.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.025,0.0,0.0,MAR,3.0,2.0,,3.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,316.79015521824886,388.0,0.05,0.075,0.0,0.0,MAR#,,2.0,6.0,40.82853953807848,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,0.0,4.0,151.5,0.0,0.05,0.0,0.0,mar,3.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
2.0,18.33333333,0.0,0.0,36.0,1387.606061,0.2235466588197425,0.025438596,0.0,0.0,nan,2.0,2.0,8.0,1.0,RETURNING_VISITOR%,nan,false
5.0,106.0,0.0,0.0,30.0,,,0.010344828,0.0,0.0,MAR,,,,2.0,new_visitor,false,FALSE
6.0,91.88888889,0.0,0.0,25.0,437.2222222,0.028571429,0.035,0.0,0.0,mar,3.0,2.0,1.0,1.0,RETURNING_VISITOR,true,false
3.0,18.0,0.0,0.0,14.0,411.5,0.0,0.023529412,0.0,,mar,2.0,2.0,,2.0,returning_visitor,false,FALSE
2.0,36.0,,0.0,13.0,142.0,0.0,0.013333333,0.0,,MAR,4.0,,4.0,8.0,RETURNING_VISITOR,false,false
0.0,0.0,1.0,28.0,13.0,474.6666667,,0.014285714,33.41,0.0,mar,21.26179447589638,2.0,1.0,,RETURNING_VISITOR,false,TRUE
2.0,17.0,0.0,0.0,20.0,1415.625,0.012698413,0.044761905,32.578313,0.0,MAR&,3.0,3.0,1.0,10.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,,1.0,0.0,0.0,0.43188251950180384,0.0,,MAR,2.0,2.0,5.0,1.0,RETURNING_VISITOR,FALSE,FALSE
7.0,139.5,0.0,0.0,30.0,1448.752381,0.006060606,0.012878788,0.0,0.0,MAR,1.0,2.0,3.0,2.0,new_visitor$,FALSE,NAN?
0.0,0.0,0.0,0.0,3.0,96.5,0.0,0.022222222,0.0,0.0,nan,1.0,1.0,1.0,3.0,RETURNING_VISITOR,TRUE,false
4.0,178.0,2.0,,17.0,2777.666667,0.0,0.009090909,0.0,0.0,mar,3.0,2.0,7.0,1.0,nan,false!,FALSE
3.0,180.0,0.0,0.0,12.0,1436.5,0.0,0.013333333,27.75904925,0.0,mar,2.0,2.0,2.0,2.0,RETURNING_VISITOR,true,true
2.0,107.3333333,0.0,0.0,8.0,224.0,0.0,0.01,0.0,0.0,mar,1.0,2.0,7.0,,returning_visitor@,TRUE,FALSE
,52.0,1.0,7.0,316.79015521824886,3087.0,0.2235466588197425,,16.94643793,0.0,mar,21.26179447589638,2.0,3.0,8.0,returning_visitor,false,TRUE
2.0,211.0,1.0,58.0,71.0,3424.583333,0.001315789,0.015,0.0,0.0,MAR,2.0,2.0,5.0,,returning_visitor,TRUE&,FALSE?
0.0,,0.0,0.0,1.0,0.0,0.2235466588197425,,0.0,0.0,MAR,1.0,1.0,3.0,3.0,returning_visitor?,false,FALSE
0.0,0.0,2.0,46.0,9.0,546.0,,0.02,0.0,0.0,mar,2.0,6.0,1.0,2.0,returning_visitor,NAN,FALSE
1.0,4.0,0.0,0.0,,1418.5,0.0,,0.0,0.0,MAR,4.0,,2.0,3.0,RETURNING_VISITOR,true,false
1.0,69.0,0.0,0.0,8.0,423.0,0.0,0.025,28.05094335,0.0,NAN,2.0,4.0,1.0,,new_visitor,false,TRUE
4.0,183.25,1.0,21.0,20.0,651.4,0.0,0.004166667,0.0,0.0,MAR$,1.0,1.0,1.0,2.0,returning_visitor,FALSE,nan
,,0.0,0.0,6.0,249.5,0.0,0.033333333,0.0,0.0,MAR,2.0,,7.0,2.0,NEW_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,,337.0,0.045454545,0.061818182,0.0,0.0,MAR&,1.0,1.0,9.0,3.0,returning_visitor,false,false
0.0,0.0,,0.0,,0.0,0.2,,0.0,0.0,MAR,1.0,1.0,,,RETURNING_VISITOR,true,false
0.0,0.0,0.0,0.0,,1377.769697,0.0,,92.4822063,0.0,mar,2.0,2.0,7.0,2.0,RETURNING_VISITOR,FALSE,true
0.0,0.0,1.0,83.0,16.0,223.0,0.0,0.023529412,0.0,0.0,MAR,21.26179447589638,2.0,1.0,2.0,returning_visitor,NAN,false
1.0,,,373.0,6.0,66.83333333,0.0,0.0125,,0.0,mar,2.0,4.0,1.0,8.0,NEW_VISITOR,false,false
1.0,,,0.0,4.0,957.0,0.161904762,,,0.0,mar,3.0,2.0,8.0,10.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,2.0,135.0,0.0,0.1,0.0,,mar,1.0,1.0,,2.0,returning_visitor,NAN,FALSE
0.0,,,0.0,36.0,1166.72619,0.0,0.025,4.599,0.0,MAR,1.0,,1.0,3.0,returning_visitor,TRUE,true
2.0,11.92307692,2.0,139.0,80.0,4099.737392,0.004117063,0.005279668,16.88069613,0.0,mar,3.0,2.0,1.0,2.0,nan,true,nan?
1.0,0.0,,0.0,4.0,31.0,0.0,0.05,0.0,0.0,nan,2.0,2.0,,,RETURNING_VISITOR,TRUE,false%
1.0,8.0,1.0,101.0,12.0,205.9761905,,0.024358974,0.0,0.0,mar,2.0,4.0,3.0,1.0,returning_visitor*,nan,FALSE
1.0,7.0,7.0,141.0,25.0,1644.0,0.002150538,,0.0,0.0,mar,2.0,,1.0,10.0,returning_visitor@,FALSE,NAN
2.0,102.0,0.0,0.0,4.0,268.0,,0.013333333,0.0,0.0,mar,2.0,2.0,1.0,,returning_visitor,true,FALSE
0.0,0.0,0.0,0.0,8.0,158.5,0.0,,0.0,0.0,mar,1.0,1.0,1.0,3.0,returning_visitor,true,false
1.0,7.0,0.0,0.0,11.0,298.0,,0.006666667,0.0,0.0,mar,,2.0,3.0,,returning_visitor%,TRUE,nan
3.0,1499.571429,1.0,186.0,,2905.943651,0.0,0.010215054,0.0,0.0,NAN,2.0,,7.0,1.0,returning_visitor,FALSE,false
0.0,,,0.0,41.0,419.0,0.01300813,0.03495935,0.0,0.0,MAR,2.0,2.0,1.0,3.0,returning_visitor,nan,false
,,0.0,0.0,5.0,279.0,0.0,0.04,0.0,0.0,MAR,2.0,,2.0,1.0,returning_visitor,false,false
1.0,0.0,0.0,0.0,,1286.688889,0.004545455,0.030266123,4.289292857,0.0,mar,3.0,2.0,,6.0,RETURNING_VISITOR,FALSE%,false
1.0,74.0,0.0,0.0,49.0,1616.083333,0.004,0.016,0.0,,mar*,2.0,2.0,6.0,1.0,returning_visitor,false,FALSE%
2.0,1223.0,4.0,416.0,21.0,,0.004545455,0.027575758,0.0,0.0,mar,21.26179447589638,,1.0,2.0,RETURNING_VISITOR,TRUE,false
0.0,0.0,0.0,0.0,,655.7833333,0.003846154,0.013782051,0.0,0.0,MAR,1.0,1.0,8.0,3.0,returning_visitor,FALSE!,FALSE
4.0,206.3333333,0.0,0.0,20.0,917.35,0.0,0.008333333,23.83323089,0.0,nan,4.0,2.0,1.0,2.0,returning_visitor,true,true
3.0,67.0,0.0,0.0,12.0,353.0,0.0,0.015384615,0.0,0.0,mar,2.0,2.0,3.0,2.0,NEW_VISITOR,FALSE,false$
0.0,0.0,,,2.0,27.0,0.0,0.1,59.85699127493774,0.0,MAR,4.0,1.0,4.0,40.82853953807848,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,mar,1.0,1.0,1.0,1.0,RETURNING_VISITOR,nan,false
3.0,242.0,0.0,0.0,12.0,,,0.014285714,0.0,0.0,MAR,1.0,1.0,1.0,2.0,NAN,true,false
0.0,0.0,0.0,0.0,,835.8333333,,0.066666667,0.0,0.0,MAR,1.0,1.0,1.0,1.0,RETURNING_VISITOR,false,false*
7.0,809.2796353305108,1.0,23.5,18.0,338.1272727,0.0,0.014393939,0.0,0.0,MAR,3.0,,1.0,10.0,NAN,false,false@
,0.0,,0.0,2.0,22.0,0.0,0.1,59.85699127493774,0.0,NAN,2.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
2.0,136.6666667,1.0,9.5,20.0,1572.571429,0.0,,0.0,0.0,nan,3.0,2.0,,1.0,returning_visitor,false,false
12.0,739.2091954,1.0,16.0,21.0,1321.059195,0.009032258,,78.34560177,0.0,mar,2.0,2.0,1.0,8.0,returning_visitor,false,true
0.0,0.0,0.0,0.0,2.0,0.0,,0.2,,0.0,nan,1.0,2.0,1.0,1.0,returning_visitor,NAN,FALSE
0.0,0.0,0.0,,2.0,187.0,0.1,0.15,0.0,0.0,MAR,3.0,2.0,1.0,3.0,NAN,FALSE,FALSE
4.0,33.0,0.0,0.0,19.0,502.4583333,0.2235466588197425,0.011904762,,0.0,MAR,,2.0,1.0,1.0,RETURNING_VISITOR?,FALSE&,FALSE
0.0,809.2796353305108,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,MAR!,1.0,1.0,8.0,1.0,RETURNING_VISITOR,false,FALSE
3.0,14.0,0.0,0.0,20.0,1424.928571,0.01,0.022222222,0.0,0.0,mar,2.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
4.0,68.5,2.0,845.0,82.0,2448.784448,0.000374532,,6.506831398,0.0,mar,1.0,1.0,2.0,2.0,RETURNING_VISITOR,FALSE,nan
5.0,91.83333333,0.0,,32.0,1480.666667,,0.006857143,0.0,0.0,MAR,1.0,1.0,1.0,3.0,RETURNING_VISITOR,TRUE,FALSE@
1.0,31.0,0.0,0.0,6.0,25.5,0.066666667,0.083333333,0.0,0.0,MAR@,3.0,,3.0,1.0,RETURNING_VISITOR,FALSE,nan@
0.0,,0.0,0.0,5.0,236.0,0.0,,0.0,0.0,NAN,1.0,1.0,6.0,1.0,RETURNING_VISITOR,FALSE,NAN
,58.0,0.0,0.0,50.0,952.4345238,,0.011538462,,0.0,MAR,4.0,2.0,2.0,11.0,RETURNING_VISITOR,true,TRUE
,,0.0,0.0,5.0,182.0,0.0,0.04,0.0,,MAR,3.0,2.0,6.0,1.0,RETURNING_VISITOR,false,false
,0.0,0.0,0.0,,854.3333333,0.0,0.008333333,0.0,,mar,4.0,1.0,,10.0,RETURNING_VISITOR,FALSE,nan
0.0,,0.0,0.0,3.0,39.0,0.0,0.022222222,,0.0,mar,2.0,,,3.0,NAN,false,false
0.0,,0.0,,15.0,1332.833333,0.014285714,,0.0,,mar,,5.0,4.0,2.0,returning_visitor,TRUE,FALSE
5.0,89.75,0.0,0.0,16.0,467.9166667,0.011111111,0.016666667,0.0,0.0,mar,3.0,2.0,4.0,2.0,returning_visitor,TRUE,false
1.0,9.5,0.0,0.0,25.0,674.25,0.0,,,0.0,MAR,2.0,2.0,7.0,2.0,RETURNING_VISITOR,FALSE,false
9.0,165.5,0.0,0.0,50.0,2207.391667,0.001724138,0.009972955,15.30003763,,MAR,,,4.0,3.0,returning_visitor,true,NAN
,0.0,0.0,,10.0,300.0,0.0,0.05,,0.0,MAR,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,false
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,NAN,1.0,1.0,4.0,1.0,RETURNING_VISITOR,FALSE,false
,0.0,0.0,,6.0,177.5,0.033333333,0.044444444,0.0,0.0,MAR,2.0,2.0,8.0,1.0,returning_visitor,FALSE,false
0.0,,0.0,0.0,34.0,,0.0,0.011764706,0.0,0.0,MAR,2.0,2.0,4.0,1.0,RETURNING_VISITOR,FALSE,false
3.0,57.0,0.0,0.0,15.0,486.5166667,0.0,0.011111111,0.0,0.0,NAN,2.0,,5.0,6.0,RETURNING_VISITOR,false,false
0.0,,,,15.0,1418.25,0.0,0.00625,0.0,0.0,mar,2.0,2.0,3.0,1.0,returning_visitor,FALSE,false
1.0,13.0,0.0,0.0,10.0,391.85,0.018055556,0.046984127,0.0,,mar,3.0,2.0,4.0,3.0,returning_visitor,true,false
3.0,63.0,5.054105118515974,0.0,10.0,142.6666667,0.0,0.015384615,,0.0,MAR,2.0,2.0,,2.0,new_visitor,true,FALSE
3.0,134.0,0.0,0.0,53.0,1659.319697,0.0,0.00380117,62.34813701,0.0,NAN,4.0,1.0,1.0,2.0,RETURNING_VISITOR$,false,true
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,mar,,2.0,3.0,1.0,RETURNING_VISITOR,TRUE%,nan#
0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,,MAR,2.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,,1560.601163,0.005172414,0.010673235,0.0,0.0,mar,1.0,1.0,1.0,2.0,returning_visitor,false*,nan*
2.0,34.0,0.0,,65.0,1451.227362,0.003030303,0.008492896,0.0,0.0,mar,2.0,2.0,1.0,40.82853953807848,RETURNING_VISITOR,FALSE,FALSE
4.0,67.07142857,0.0,0.0,21.0,2588.958333,0.0,0.011041667,0.0,0.0,MAR,3.0,2.0,,8.0,NEW_VISITOR,TRUE,false
0.0,,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,MAR,2.0,2.0,1.0,1.0,returning_visitor,false,FALSE
0.0,0.0,,0.0,3.0,80.0,0.0,0.033333333,0.0,0.0,MAR,3.0,2.0,1.0,10.0,RETURNING_VISITOR,true,false
0.0,0.0,0.0,0.0,1.0,,0.2,0.2,0.0,0.0,mar,21.26179447589638,2.0,9.0,2.0,NAN,TRUE,false
8.0,87.5,0.0,,31.0,496.5833333,0.005405405,0.012612613,3.889459459,0.0,mar,2.0,2.0,7.0,2.0,returning_visitor&,false,true
,22.0,0.0,,,678.2738095,0.0,,0.0,0.0,mar,3.0,2.0,1.0,2.0,new_visitor,false#,false
0.0,0.0,0.0,0.0,4.0,55.0,0.0,0.05,0.0,0.0,nan,2.0,2.0,1.0,,RETURNING_VISITOR,FALSE$,FALSE
0.0,,,,4.0,34.0,0.1,0.15,0.0,0.0,mar,3.0,2.0,6.0,1.0,RETURNING_VISITOR,nan$,FALSE@
1.0,17.5,0.0,0.0,8.0,163.0,0.0,,0.0,0.0,mar,3.0,2.0,1.0,2.0,NAN,TRUE,false
0.0,0.0,0.0,0.0,7.0,286.5,0.0,0.042857143,0.0,0.0,MAR,3.0,3.0,3.0,1.0,NAN,false,false
,0.0,0.0,0.0,,1395.258333,0.0,0.011111111,0.0,0.0,MAR,1.0,23.63535059146237,1.0,9.0,new_visitor,nan,false
1.0,14.0,0.0,0.0,,90.0,0.0,0.018181818,0.0,0.0,MAR,2.0,2.0,2.0,10.0,new_visitor,false,false
5.0,69.33333333,1.0,0.0,5.0,142.0,0.0,0.022222222,0.0,,mar,2.0,2.0,3.0,,NEW_VISITOR,false,false
2.0,148.0,0.0,0.0,,416.6666667,0.0,0.004545455,,0.0,mar,3.0,2.0,,2.0,new_visitor,TRUE,false!
1.0,85.0,4.0,208.5,12.0,413.8,0.0,0.003921569,0.0,0.0,MAR,1.0,1.0,1.0,2.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,2.0,403.0,0.1,0.15,0.0,,mar,2.0,10.0,31.566440765205456,3.0,returning_visitor,false?,false
0.0,0.0,0.0,0.0,6.0,106.0,,0.116666667,0.0,0.0,mar,3.0,2.0,,1.0,returning_visitor&,TRUE,FALSE%
4.0,103.0,1.0,,,515.0,0.0,,,0.0,mar,3.0,2.0,3.0,6.0,RETURNING_VISITOR,true,FALSE
0.0,0.0,0.0,0.0,26.0,392.0,0.007692308,,0.0,0.0,mar,2.0,2.0,4.0,1.0,returning_visitor*,FALSE,FALSE
0.0,0.0,,0.0,1.0,0.0,0.2235466588197425,0.2,0.0,0.0,MAR,,,3.0,1.0,returning_visitor,FALSE,false
2.0,,0.0,0.0,25.0,1720.0,0.0,0.007692308,60.29018448,,MAR,2.0,5.0,,1.0,RETURNING_VISITOR,false,TRUE
1.0,69.5,0.0,0.0,,226.5,0.0,0.0125,0.0,0.0,mar,3.0,2.0,1.0,13.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,10.0,130.1666667,0.055555556,0.083333333,26.66133333,0.0,mar,3.0,2.0,1.0,8.0,RETURNING_VISITOR,FALSE,false
7.0,77.5,0.0,0.0,14.0,,0.0,0.013333333,0.0,,MAR%,2.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
4.0,171.0,0.0,0.0,20.0,,0.00952381,0.028571429,0.0,0.0,mar,2.0,2.0,1.0,10.0,returning_visitor,FALSE,false&
2.0,94.0,0.0,0.0,5.0,97.0,-0.0,0.033333333,0.0,0.0,NAN,3.0,3.0,31.566440765205456,10.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,4.0,233.0,0.05,0.075,0.0,0.0,mar,2.0,4.0,2.0,1.0,RETURNING_VISITOR,false,false
7.0,64.14285714,1.0,0.0,20.0,1409.809524,0.008695652,0.035507246,0.0,0.6039451114922814,MAR%,3.0,2.0,3.0,2.0,nan,NAN,false
0.0,0.0,0.0,0.0,12.0,448.5,0.0,0.033333333,0.0,0.0,mar,2.0,2.0,1.0,,NAN,FALSE,FALSE
0.0,0.0,0.0,0.0,6.0,73.75,0.033333333,0.044444444,0.0,0.0,mar,,,,40.82853953807848,RETURNING_VISITOR,NAN&,false
4.0,143.0,,20.5,10.0,386.15,0.0,0.015384615,64.6,0.0,NAN,1.0,1.0,7.0,8.0,RETURNING_VISITOR,false,true
1.0,26.0,0.0,0.0,16.0,,,0.0125,20.26155684,0.0,nan,2.0,4.0,2.0,2.0,NEW_VISITOR?,false!,false
3.0,221.0,,0.0,17.0,489.5833333,0.0,,0.0,0.0,mar,1.0,1.0,1.0,3.0,new_visitor,true,NAN
,10.0,0.0,0.0,,660.8166667,0.0,0.025,0.0,0.0,MAR,2.0,4.0,1.0,40.82853953807848,RETURNING_VISITOR,true,FALSE
4.0,118.0,3.0,67.0,44.0,1489.144444,0.2235466588197425,0.014693878,0.0,0.0,MAR,3.0,2.0,6.0,1.0,RETURNING_VISITOR%,true,NAN
1.0,0.0,0.0,0.0,20.0,2270.833333,0.0,0.023809524,10.23187302,0.0,mar,,2.0,3.0,6.0,returning_visitor,false,TRUE
1.0,38.0,,,12.0,121.0,0.028571429,0.025,0.0,0.0,mar,3.0,2.0,4.0,2.0,RETURNING_VISITOR,FALSE,NAN
0.0,0.0,0.0,0.0,15.0,296.0,0.0,0.04,0.0,,NAN,2.0,5.0,2.0,3.0,returning_visitor,false?,FALSE
3.0,124.0,0.0,0.0,0.0,0.0,0.0,0.033333333,59.85699127493774,0.0,mar,3.0,23.63535059146237,6.0,,RETURNING_VISITOR,NAN,false
0.0,0.0,0.0,0.0,12.0,481.8333333,0.0,0.018181818,74.088,0.0,mar,1.0,,1.0,,new_visitor,nan,true
2.0,117.0,0.0,0.0,13.0,,,0.013333333,0.0,0.0,MAR,2.0,2.0,2.0,2.0,NEW_VISITOR,false,FALSE
0.0,,0.0,0.0,7.0,55.0,0.057142857,0.114285714,0.0,0.0,mar?,,,1.0,1.0,nan,FALSE,false
2.0,75.0,,0.0,,851.0,0.0,,,0.0,mar,1.0,1.0,1.0,,NEW_VISITOR@,TRUE,TRUE
0.0,0.0,0.0,0.0,1.0,,0.2,0.2,0.0,0.0,MAR,3.0,2.0,,1.0,returning_visitor,FALSE,false
,0.0,0.0,0.0,3.0,55.0,0.066666667,0.1,,0.0,mar,,2.0,3.0,3.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,7.0,88.33333333,0.0,,0.0,0.0,mar,,2.0,1.0,1.0,returning_visitor,false,FALSE
2.0,94.0,,0.0,25.0,893.1,0.0,0.009615385,0.0,0.0,mar*,2.0,4.0,4.0,1.0,RETURNING_VISITOR,false,FALSE
3.0,219.0,0.0,0.0,12.0,,0.022222222,0.058571429,0.0,0.0,mar,1.0,,3.0,1.0,returning_visitor!,FALSE,FALSE
2.0,45.0,0.0,0.0,26.0,535.3459596,0.007407407,0.01051332,,0.0,mar,2.0,4.0,3.0,10.0,returning_visitor,false@,FALSE
3.0,60.83333333,0.0,0.0,18.0,,0.021052632,,0.0,0.0,mar&,2.0,2.0,3.0,10.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,2.0,24.0,,0.05,0.0,0.0,MAR,3.0,2.0,3.0,3.0,nan,false?,false
0.0,0.0,3.0,100.0,,2175.993651,0.01,0.049312469,,0.0,MAR,,2.0,3.0,1.0,RETURNING_VISITOR,false,false
2.0,14.0,0.0,0.0,8.0,,0.0,0.057142857,0.0,0.0,mar,1.0,2.0,31.566440765205456,8.0,new_visitor,false,false
0.0,809.2796353305108,0.0,0.0,28.0,,0.0,0.008928571,0.0,,mar,2.0,4.0,1.0,2.0,RETURNING_VISITOR,false&,false
0.0,0.0,0.0,0.0,4.0,,0.0,0.1,0.0,0.0,mar&,,2.0,9.0,6.0,RETURNING_VISITOR,false,false
8.0,182.6480519,6.0,291.5,35.0,1373.464719,0.001550388,,14.322,0.0,MAR,2.0,2.0,6.0,2.0,returning_visitor,FALSE,NAN
8.0,154.2916667,0.0,0.0,34.0,991.3678571,0.005263158,0.01443609,10.93482456,0.0,mar*,2.0,2.0,2.0,2.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,,1.0,,0.1,,0.0,MAR,,,2.0,1.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,7.0,147.25,0.028571429,0.045714286,0.0,0.0,mar,1.0,1.0,6.0,3.0,nan,false,false
0.0,0.0,0.0,0.0,2.0,,0.2,0.2,0.0,0.0,mar,3.0,2.0,4.0,1.0,returning_visitor,false,FALSE
,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,MAR,2.0,2.0,1.0,1.0,NAN,FALSE,false
0.0,0.0,0.0,0.0,,,0.022222222,0.044444444,0.0,0.0,MAR,1.0,2.0,9.0,1.0,nan,FALSE,false
,0.0,0.0,0.0,3.0,183.0,0.0,0.43188251950180384,0.0,0.0,mar,1.0,,1.0,1.0,RETURNING_VISITOR,TRUE,nan
0.0,0.0,0.0,0.0,10.0,250.8,0.0,0.01,0.0,0.0,NAN,2.0,2.0,4.0,3.0,RETURNING_VISITOR!,false,false
,,,105.0,9.0,148.25,0.02,0.022,0.0,0.0,MAR,3.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE@,false
,809.2796353305108,1.0,,16.0,504.0833333,0.005714286,0.019047619,9.543060317,0.0,nan,2.0,2.0,3.0,8.0,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,43.0,,0.0,0.003875969,0.0,0.0,MAR,2.0,2.0,7.0,3.0,RETURNING_VISITOR,TRUE,false
0.0,0.0,1.0,0.0,,2743.216667,0.020689655,,0.0,0.0,MAR,2.0,5.0,2.0,1.0,nan,FALSE,false
5.0,108.2,0.0,0.0,,1288.533333,0.005263158,0.028070175,0.0,0.0,MAR,2.0,2.0,1.0,1.0,NAN,FALSE,FALSE
,0.0,0.0,0.0,,447.5,0.03,0.065333333,0.0,0.0,MAR,3.0,2.0,,1.0,RETURNING_VISITOR,nan,false
10.0,,1.0,7.0,41.0,1663.761905,0.004347826,0.015942029,13.63463318,0.0,nan,1.0,1.0,1.0,2.0,returning_visitor,false,true
5.0,249.1666667,0.0,0.0,22.0,1165.583333,0.0,0.001242236,0.0,0.0,mar,2.0,2.0,,2.0,new_visitor,false,false
2.0,37.0,0.0,0.0,3.0,17.0,0.0,0.05,0.0,0.0,MAR$,,2.0,1.0,2.0,new_visitor,TRUE,FALSE
1.0,0.0,1.0,,46.0,1038.916667,0.021276596,0.039007092,13.10326241,,mar$,21.26179447589638,2.0,6.0,,returning_visitor,FALSE#,TRUE
0.0,0.0,0.0,0.0,12.0,249.5,0.005555556,0.025,0.0,0.0,MAR,2.0,7.0,7.0,1.0,RETURNING_VISITOR,false,false
5.0,65.0,,34.0,17.0,,0.0,0.016666667,0.0,0.0,MAR,1.0,1.0,1.0,10.0,RETURNING_VISITOR,FALSE,NAN
0.0,0.0,0.0,0.0,10.0,172.5,0.01,0.043333333,0.0,0.0,MAR,2.0,2.0,3.0,6.0,RETURNING_VISITOR,false,false
6.0,143.1666667,,0.0,50.0,925.947619,0.0,0.010160428,13.60512012,0.0,mar,2.0,2.0,1.0,2.0,returning_visitor,FALSE,true
4.0,66.33333333,2.0,58.16666667,38.0,,0.0,0.006628788,0.0,0.0,mar,2.0,2.0,31.566440765205456,2.0,NEW_VISITOR!,true,false
4.0,14.0,,0.0,13.0,288.0,0.0125,0.0375,0.0,0.0,MAR,1.0,1.0,4.0,2.0,RETURNING_VISITOR,NAN,FALSE#
0.0,0.0,,0.0,1.0,,,,0.0,0.0,mar,2.0,2.0,,1.0,returning_visitor,TRUE,FALSE$
0.0,0.0,2.0,31.0,3.0,,,0.08,0.0,0.0,MAR,1.0,1.0,6.0,1.0,RETURNING_VISITOR,TRUE,false
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,mar,2.0,2.0,3.0,,returning_visitor,NAN,FALSE
,0.0,0.0,0.0,4.0,63.0,0.0,0.05,0.0,0.0,MAR,1.0,1.0,2.0,,RETURNING_VISITOR,false,nan
0.0,0.0,0.0,0.0,,1476.3,0.007692308,0.012820513,,0.0,mar,,2.0,,8.0,RETURNING_VISITOR,false,false
0.0,0.0,0.0,0.0,9.0,,,0.022222222,0.0,0.0,MAR,,2.0,7.0,1.0,NAN,nan,false?
5.0,,0.0,0.0,74.0,2396.690316,0.002699055,,15.03328131,0.0,MAR,2.0,5.0,,,RETURNING_VISITOR,false,nan
0.0,0.0,0.0,0.0,7.0,451.8333333,0.028571429,0.076190476,0.0,0.0,MAR,3.0,,1.0,,RETURNING_VISITOR$,true,FALSE
0.0,0.0,0.0,0.0,25.0,1512.52381,0.0,0.024,0.0,0.0,MAR,,2.0,,11.0,RETURNING_VISITOR,FALSE,FALSE
1.0,85.0,0.0,0.0,14.0,306.5,0.0,0.004444444,0.0,0.6039451114922814,mar,2.0,2.0,3.0,2.0,RETURNING_VISITOR,false,false*
0.0,0.0,0.0,0.0,,62.0,0.12,0.14,0.0,0.0,MAR,,2.0,3.0,,RETURNING_VISITOR@,NAN,FALSE
