age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,column_name
36,blue-collar,single,secondary,no,-175,yes,no,UNKNOWN,15,may,180,2,-1,0,UNKNOWN,no,
45,BLUE-COLLAR,married,SECONDARY,no,-149,yes,on,unknown,15,may,644,2,-1,0,UNKNOWN,no,
49,ADMIN.,married,SECONDARY,no,1530,yse,no,unknown,15,may,173,1,-1,0,unknown,no,
47,BLUE-COLLAR,married,primary,no,-100,yes,on,UNKNOWN,15,may,374,1,-1,0,UNKNOWN,no,
46,admin.,married,secondray,no,1934,no,yes,UNKNOWN,15,may,240,1,-1,0,unknown,no,
29,management,married,TERTIARY,no,137,yes,yes,UNKNOWN,15,may,1088,2,-1,0,unknown,no,
44,entrepreneur,married,PRIMARY,no,276,yes,yes,UNKNOWN,15,may,219,1,-1,0,UNKNOWN,no,
52,BLUE-COLLAR,divorced,primary,no,1758,yes,no,unknown,15,may,41,1,-1,0,unknown,no,
33,BLUE-COLLAR,single,secondary,no,49,yes,no,unknown,15,may,558,6,-1,0,unknown,no,
43,blue-collar,married,SECONDARY,no,960,yes,no,unknown,15,may,436,1,-1,0,UNNKOWN,no,
45,BLUE-COLLAR,married,primary,no,959,yes,no,UNKNOWN,15,may,463,1,-1,0,UNKNOWN,no,
42,BLUE-COLLAR,single,SECONDARY,no,1306,eys,no,unknown,15,may,265,1,-1,0,unknown,no,
50,TECHNICIAN,married,SECONDARY,no,892,yes,yes,unknown,15,may,234,1,-1,0,UNKNOWN,no,
58,technician,married,SECONDARY,on,5618,eys,no,UNKNOWN,15,may,113,1,-1,0,unknown,no,
50,blue-collar,married,UNKNOWN,no,605,yes,no,unknown,15,may,200,1,-1,0,UNKNOWN,no,
56,blue-colalr,divorced,PRIMARY,on,5041,yes,on,unknown,15,may,158,1,-1,0,uknnown,no,
46,blue-collra,mraried,SECONDARY,no,1004,yes,no,unknown,15,may,34,1,-1,0,UNKNOWN,no,
44,BLUE-COLLAR,single,PRIMARY,no,116,yes,no,UNKNOWN,15,mya,160,1,-1,0,unknown,no,
52,admin.,married,sceondary,no,225,yes,no,UNKNOWN,15,may,167,1,-1,0,unknown,no,
55,SERVICES,married,secondary,on,697,yes,no,UNKNOWN,15,may,206,1,-1,0,unknown,no,
44,blue-collar,married,PRIMAYR,on,2467,yes,no,UNKNOWN,15,may,36,1,-1,0,UNKNOWN,no,
46,services,married,SECONDARY,no,523,no,no,unknown,15,may,504,3,-1,0,UNKNOWN,no,
47,ADMIN.,divorced,SECONDARY,no,106,eys,no,unknown,15,may,303,1,-1,0,UNKNWON,no,
40,blue-collar,divorced,SECONDARY,no,793,yes,no,unknown,15,may,109,1,-1,0,UNKNOWN,no,
48,blue-collar,married,PRIMARY,no,1757,yes,no,UNKNOWN,15,may,90,1,-1,0,unknown,no,
34,housemaid,married,PRIMARY,no,87,yes,no,UNKNOWN,15,may,139,2,-1,error,UNKNOWN,no,
46,blue-collar,divorced,secondary,no,1480,yes,no,UKNNOWN,15,may,257,1,-1,0,unknown,no,
43,UNEMPLOYDE,married,PRIMARY,no,960,eys,yes,unknown,15,mya,241,2,-1,0,unknown,no,
40,blue-collar,married,primary,no,2651,yes,no,UNKNOWN,15,may,94,1,-1,0,unknown,no,
39,entrepreneur,married,secondary,no,0,eys,no,unknown,15,may,171,10,-1,0,unknown,no,
57,retired,married,primary,no,3123,yes,no,UNNKOWN,15,may,178,1,-1,0,unknown,no,
54,blue-collar,married,PRIMARY,no,950,yes,no,unknown,15,may,285,2,-1,0,unknown,no,
46,MANAGEMENT,married,secondary,no,3714,yes,no,unnkown,15,may,86,1,-1,0,unknown,no,
41,SERVICES,married,SECONDARY,no,957,yes,no,unknown,15,may,326,4,-1,0,UNKNOWN,no,
47,SERVICES,marride,SECONDARY,no,3216,yes,no,unknown,15,may,451,2,-1,0,UNKNOWN,no,
40,BLUE-COLLAR,married,SECONDARY,no,8150,yes,no,UNKNOWN,15,may,347,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,2212,yes,no,UNKNOWN,15,amy,116,1,-1,0,unknown,no,
40,blue-collar,married,primary,no,409,yes,no,unknown,15,may,191,1,-1,0,UNKNOWN,no,
47,BLUE-COLLAR,married,PRIMARY,yes,-1385,yes,yes,UNKONWN,15,may,77,1,-1,0,UNNKOWN,no,
57,retired,divorced,tertiary,no,2516,yes,no,UNKNOWN,15,may,1036,1,-1,0,UNKNOWN,no,
47,admin.,married,SECONDARY,on,2354,yes,no,unknown,15,may,303,1,-1,0,unknown,no,
44,bule-collar,married,secondary,on,560,yes,no,unknown,15,may,80,1,-1,0,unknown,no,
47,BLUE-COLLAR,married,secondary,no,5306,yse,no,UNKNOWN,15,may,322,1,-1,0,unknwon,no,
53,entrepreneur,marired,SECONDARY,no,111,yes,on,UNKNOWN,15,may,750,2,-1,0,UNKNWON,no,
59,BLUE-COLLAR,married,PRIMARY,no,320,yes,on,unknown,15,may,695,1,-1,0,UNKNOWN,yes,
40,entrepreneur,married,SECONDARY,on,0,yes,yes,UNKNOWN,15,may,435,1,-1,0,unknown,no,
60,entrepreneur,divorced,secondary,no,80,yes,on,UNKNOWN,15,may,397,1,-1,0,UNKNOWN,no,
45,ENTREPRENEUR,married,PRIMARY,on,1953,yes,no,unknown,15,may,95,3,-1,0,unknown,no,
57,BLUE-COLLAR,married,SECONDARY,no,2192,no,no,UNKNOWN,15,may,208,2,-1,0,unknown,no,
45,bleu-collar,married,PRIMARY,no,1992,yes,no,unknown,15,may,163,1,-1,0,UNKNOWN,no,
44,BLUE-COLLAR,married,UNKNOWN,no,146,yes,on,UNKNOWN,15,may,483,1,-1,0,unknown,yes,
21,SERVICES,married,SECONDARY,no,0,yes,yes,unknown,15,may,168,5,-1,0,UNKNOWN,no,
42,management,single,tertiary,no,2124,yes,no,unknown,15,may,161,3,-1,0,unknown,no,
30,BLUE-COLLAR,married,SECONDARY,no,2,yes,on,unknown,15,mya,1000,1,-1,0,UNKNOWN,no,
57,entrepreneru,married,SECONDARY,no,1037,yes,yes,UNKNOWN,15,may,112,1,-1,0,unknown,no,
53,admin.,divorced,SECONDARY,no,-394,yes,no,unknown,15,may,599,2,-1,0,nuknown,no,
51,management,single,TERTIARY,no,6510,no,no,unknown,15,may,30,1,-1,0,UNKNOWN,no,
53,TECHNICIAN,married,TERTIARY,no,4323,yes,no,UNKNWON,15,may,58,5,-1,0,unknown,no,
54,TECHNICIAN,married,tertiary,on,4582,yes,no,UNKNOWN,15,may,165,1,-1,0,UNKNOWN,no,
44,MANAGEEMNT,married,TERTIARY,no,2400,yes,no,UNKNOWN,15,may,74,1,-1,0,UNKNOWN,no,
56,retired,married,secondary,no,1678,yes,on,unknown,15,may,79,1,-1,0,UNKNOWN,no,
46,TECHNICIAN,divorced,tertiary,no,405,yes,no,unknown,15,mya,231,1,-1,0,unknown,no,
45,technician,married,secondary,no,3583,yse,no,unknown,15,may,191,1,-1,0,unknown,no,
42,BLUE-COLALR,married,PRIMARY,no,666,yes,no,unknown,15,may,202,3,-1,0,UNKNOWN,no,
49,ADMIN.,single,secondary,no,716,yes,no,unnkown,15,may,1257,3,-1,0,unknown,yes,
56,reitred,married,secondary,no,344,yes,no,UNKNOWN,15,may,221,1,-1,0,unknown,no,
44,BLUE-COLLAR,single,secondary,no,641,no,no,unknown,15,may,257,1,-1,0,unknown,no,
54,ENTREPRENEUR,married,SECONDARY,no,653,yse,no,unknown,15,may,352,1,-1,0,UNKNWON,no,
51,SELF-EMPLOYED,divorced,SECONDARY,no,154,yes,no,unknown,15,may,285,1,-1,0,unknown,no,
49,BLUE-COLLAR,single,PRIMARY,no,3018,eys,no,UNKNOWN,15,may,93,1,-1,0,UNKNOWN,no,
45,admin.,divorced,secondary,no,660,yes,no,UNKNOWN,15,may,71,2,-1,0,UNKNOWN,no,
58,retired,mraried,TERTIARY,no,2577,yes,yse,unknown,15,may,290,3,-1,0,UNKNOWN,no,
53,BLUE-COLLAR,married,unknown,no,2785,yes,no,UKNNOWN,15,may,1165,1,-1,0,nuknown,no,
42,TECHNICIAN,married,SECONDARY,no,1865,yes,no,unknown,15,may,164,1,-1,0,UNKNOWN,no,
49,UNKNOWN,married,PRIMARY,on,341,yes,yse,UNKNOWN,15,may,520,2,-1,0,unknown,yes,
53,admin.,single,seocndary,no,1178,yes,no,UNKNOWN,15,may,295,2,-1,0,UNKNONW,no,
50,services,single,secondary,no,516,yes,no,unknown,15,may,187,1,-1,0,UNKONWN,no,
53,entrepreneur,married,TRETIARY,no,22370,yes,no,UNKNOWN,15,may,106,1,-1,0,unknown,no,
26,BLUE-COLLAR,married,SECONDARY,no,800,yes,no,UNKNOWN,15,may,219,1,-1,0,unknown,no,
46,management,married,tertiary,no,1217,yes,no,UNKNOWN,15,may,236,1,-1,0,unknown,no,
45,services,married,SECONDARY,no,9077,yes,no,unnkown,15,may,139,1,-1,0,UNKNOWN,no,
50,entrepreneur,married,PRIMARY,no,461,yes,no,UNKNOWN,15,may,651,32,-1,0,unknown,yes,
42,blue-collar,married,secondary,no,597,yes,no,unknown,15,may,124,1,-1,0,unknown,no,
42,MANAGEMENT,married,tertiary,on,9,yes,no,NUKNOWN,15,may,98,3,-1,0,UNKNOWN,no,
54,SERVICES,married,unknown,no,7864,yes,no,UNKNOWN,15,may,145,4,-1,0,unknown,no,
60,ERTIRED,married,tertiary,no,1224,yes,no,UNKNOWN,15,may,120,1,-1,0,NUKNOWN,no,
49,BLUE-COLLAR,single,primary,no,2623,yes,no,unknown,15,amy,291,2,-1,0,unknown,no,
40,ENTRERPENEUR,married,PRIMARY,no,3676,yes,yes,unknown,15,may,101,1,-1,0,UNKNOWN,no,
45,blue-collar,married,SECONDARY,no,953,eys,no,UNKNWON,15,may,417,3,-1,0,unkonwn,no,
40,blue-collar,marired,primary,no,1061,yes,no,UNKNOWN,15,may,191,4,-1,0,unknown,no,
60,adimn.,divorced,SECONDARY,no,3020,yes,no,UNKNOWN,15,may,131,1,-1,0,UNKNOWN,no,
42,BLUE-COLLAR,married,PRIMARY,no,3405,yes,no,UNKNOWN,15,may,221,2,-1,0,unknown,no,
60,RETIRED,married,escondary,no,0,yes,no,UNKNOWN,15,may,229,1,-1,0,unknonw,no,
60,RETIRED,married,SECONDARY,no,-208,yes,no,unknown,15,may,104,1,-1,0,unkonwn,no,
41,BLUE-COLLAR,married,primary,no,849,yes,no,unknown,15,may,72,1,-1,0,UNKNOWN,no,
60,blue-collar,married,PRIMARY,no,3820,no,no,unknown,15,may,186,1,-1,0,UNNKOWN,no,
23,TECHNICIAN,single,SECONDARY,no,76,yes,no,nuknown,15,may,23,1,-1,0,UNKNOWN,no,
46,BLUE-COLLAR,married,primary,no,346,yes,no,UNKNOWN,15,may,402,1,-1,0,unknown,no,
44,SERVICES,married,SECONDARY,no,-22,yes,no,UNKNOWN,15,may,37,1,-1,0,UNKNOWN,no,
29,BLUE-COLLAR,single,secondary,no,874,yes,no,unknown,15,may,68,5,-1,0,UNKNOWN,no,
34,BLUE-COLLAR,married,secondary,on,298,yes,no,UNKNOWN,15,may,182,1,-1,0,unknown,no,
59,services,married,secondary,no,7475,no,no,UNKNOWN,15,may,587,1,-1,0,UNKNOWN,no,
50,MANAGEMENT,married,TERTIARY,no,101,yes,no,unknown,15,may,348,1,-1,0,UNKNOWN,no,
60,ADMIN.,married,unknown,no,2667,yes,on,unknown,15,may,140,1,-1,0,unknown,no,
49,blue-collar,married,SECONDARY,no,2219,yes,no,unknown,15,may,51,2,-1,0,unknown,no,
55,blue-collar,married,primary,no,158,yes,no,unknown,15,may,176,18,-1,0,UNKNOWN,no,
54,blue-collar,married,primary,no,2933,yes,no,unknown,15,may,144,2,-1,0,UNKNOWN,no,
42,blue-collar,marired,PRIMARY,no,-181,yes,no,unknown,15,may,297,3,-1,0,UNKNOWN,no,
60,BLUE-COLLAR,married,primary,on,5788,yes,no,UNKNOWN,15,may,203,2,-1,0,UNKNOWN,no,
47,services,married,SCEONDARY,no,2796,yes,no,unknown,15,may,57,2,-1,0,UNKNOWN,no,
41,management,married,SECONDARY,no,6526,no,no,unknown,15,may,334,3,-1,0,unknwon,no,
47,ADMIN.,single,tertiary,no,1192,eys,no,unknown,15,may,217,2,-1,0,UNKNONW,no,
41,technician,married,secondary,no,665,yes,no,unknown,15,may,74,1,-1,0,UNKNOWN,no,
57,RETIRED,married,secondary,no,703,yes,no,unknown,15,may,405,2,-1,0,unknown,no,
53,MANAGEMENT,married,TERTIARY,no,4928,yes,no,UNKNOWN,15,may,738,7,-1,0,UNKNOWN,no,
44,BLUE-COLLAR,married,SECONDRAY,no,1786,yes,no,unknown,15,may,452,2,-1,0,UNKNOWN,no,
35,entrepreneur,single,TERTIARY,no,-68,yes,yse,unknown,15,may,203,4,-1,0,unknown,no,
41,HOUSEMAID,married,TERTIARY,no,38,yes,no,unknown,15,may,230,7,-1,0,UNKNOWN,no,
28,student,single,SECONDARY,no,0,yes,no,unknown,15,may,133,3,-1,0,unknown,no,
55,ADMIN.,married,secondary,no,1105,eys,yes,UNKNOWN,15,may,94,1,-1,0,unknown,no,
55,admin.,married,seocndary,no,9039,yes,no,unknown,15,may,187,6,-1,0,unknown,no,
40,services,married,PRIMARY,no,-9,yes,no,unknown,15,may,920,2,-1,0,UNKNOWN,yes,
35,management,married,TERTIARY,no,6,yes,yes,unknown,15,may,136,1,-1,0,NUKNOWN,no,
58,MANAGEMENT,divorced,tertiary,on,577,on,no,UNKNOWN,15,may,1244,3,-1,0,UNKNOWN,no,
25,MANAGEMENT,single,TERTIARY,no,6,yes,yes,unknown,15,may,225,1,-1,0,unknown,no,
43,technician,married,secondary,no,78,yes,no,unknown,15,amy,80,1,-1,0,UNKONWN,no,
29,SERVICES,isngle,SEOCNDARY,no,20,yes,on,unknown,15,amy,431,1,-1,0,unknown,no,
46,BLUE-COLLAR,single,PRIMARY,no,87,no,no,unknown,15,may,78,1,-1,0,unknown,no,
41,ADMIN.,married,PRIMARY,no,-306,eys,no,unknown,15,may,500,1,-1,0,UNKNOWN,yes,
60,retired,married,UNKNOWN,no,79,yes,no,UNKNOWN,15,may,301,1,-1,0,UNKNOWN,no,
47,blue-collar,married,primary,no,0,yes,no,UNKNOWN,15,may,30,1,-1,0,unknown,no,
60,retired,married,PRIMARY,no,751,yes,no,UNKNOWN,15,amy,133,1,-1,0,unknown,no,
33,blue-collar,married,primary,on,0,yes,no,unknown,15,may,270,1,-1,0,UNKNOWN,no,
34,ADMIN.,single,SECONDARY,no,1704,yes,no,unknown,15,may,218,2,-1,0,unknown,no,
57,AMDIN.,married,unknown,no,0,yse,no,unknown,15,mya,215,2,-1,0,UNKNOWN,no,
42,SERVICES,married,unknown,no,8,yes,no,UNKNOWN,15,may,299,1,-1,0,unknown,no,
47,BLUE-COLLAR,married,secondary,on,39,yes,on,unknown,15,may,160,1,-1,0,unknown,no,
33,TECHNICIAN,divorced,primary,no,20,yes,no,unknown,15,may,172,4,-1,0,UNKNOWN,no,
43,TECHNICIAN,single,SECONDARY,no,293,yes,on,UNKNOWN,15,may,49,1,-1,0,unknown,no,
40,MANAGEEMNT,single,tertiary,no,157,yes,no,unknown,15,amy,68,2,-1,0,unknown,no,
35,blue-collar,single,SECONDARY,no,487,yes,no,UNKNOWN,15,may,117,1,-1,0,unknown,no,
26,TECHNICAIN,single,TERITARY,no,192,yes,no,UNKNOWN,15,may,477,1,-1,0,unknown,no,
53,blue-collar,married,SECONDRAY,on,136,yes,no,UNKNOWN,15,may,99,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,1328,yes,no,UNKNOWN,15,may,100,1,-1,0,unknown,no,
46,MNAAGEMENT,married,tertiary,on,1038,yes,yes,unknown,15,may,200,3,-1,0,unknown,no,
24,SERVICES,married,SECONDARY,no,51,yes,yes,unknown,15,amy,187,2,-1,0,unknown,no,
47,BLUE-COLLAR,married,secondary,no,3008,yes,yes,unknown,15,may,236,3,-1,0,unknown,no,
41,blue-collar,married,SECONDARY,yes,-204,yse,on,unknown,15,may,50,7,-1,0,unknown,no,
55,SERVICES,divorced,PRIMARY,no,2923,yes,no,unknown,15,may,104,2,-1,0,UNKNOWN,no,
32,BLUE-COLLAR,married,secondary,no,231,yes,no,UNKNOWN,15,may,51,10,-1,0,unknown,no,
30,TECHNICIAN,married,TERTIARY,no,-256,yes,no,UNKNOWN,15,may,51,5,-1,0,UNKNOWN,no,
54,services,divorced,PRIMARY,no,234,yes,no,unknown,15,may,140,3,-1,0,UNKNOWN,no,
41,technician,married,secondary,no,288,yes,no,unknown,15,may,221,4,-1,0,unknown,no,
42,management,single,TRETIARY,no,1146,yes,no,unknown,15,may,98,2,-1,0,UNKNOWN,no,
43,blue-collar,married,SECONDARY,no,3060,yes,no,UNKNOWN,15,may,253,2,-1,0,UNKNOWN,no,
54,ADMIN.,married,UNKNOWN,no,907,yes,no,UNKNOWN,15,may,71,1,-1,0,UNKNOWN,no,
56,MANAGEMENT,married,TERTIARY,no,334,yes,no,unknown,15,may,127,2,-1,0,UNKNOWN,no,
54,SELF-EMPLOYED,divorced,secondary,no,1374,yes,no,unknown,15,may,74,2,-1,0,UNKNOWN,no,
30,blue-collar,married,primary,no,124,yes,no,unknown,15,may,126,4,-1,0,unknown,no,
53,RETIRED,married,tertiary,on,74,yes,no,unknown,15,may,122,1,-1,0,unknown,no,
45,management,married,TERTIARY,no,1363,yes,no,unknown,15,may,657,5,-1,0,UNKNOWN,no,
41,BLUE-COLLAR,married,SECONDARY,no,680,yes,no,UNKNOWN,15,may,173,2,-1,0,unknown,no,
28,BLUE-COLLAR,married,secondary,no,86,yes,eys,unknown,15,may,918,1,-1,0,UNKNOWN,no,
58,admin.,divorced,secondary,no,1713,no,no,UNKNOWN,15,may,544,2,-1,0,unknown,no,
57,SERVICES,married,primary,no,3990,yse,no,UNKNOWN,15,may,309,2,-1,0,UNKNOWN,no,
54,admin.,married,UNKNOWN,no,3965,yse,no,unknown,15,may,138,2,-1,0,UNKNOWN,no,
39,unemployed,divorced,SECONDARY,no,193,yes,no,UNKNOWN,15,may,73,1,-1,0,unknown,no,
41,management,married,tertiary,no,6060,yes,no,unknown,15,may,71,2,-1,0,unknown,no,
60,services,married,UNKNOWN,no,132,yes,no,unknown,15,may,29,1,-1,0,UNKNOWN,no,
42,management,married,tertiary,no,1323,yes,yes,unknown,15,may,193,5,-1,0,UNKNOWN,no,
47,BLUE-COLLAR,married,SECONDARY,no,3237,yes,no,UNKNOWN,15,amy,198,3,-1,0,UNKNOWN,no,
41,entrepreneur,divorced,tertiayr,on,252,no,no,UNKNOWN,15,may,57,2,-1,0,unknown,no,
46,BLUE-COLLAR,married,SECONDARY,no,84,yes,no,UNKNOWN,15,may,49,1,-1,0,unknown,no,
45,management,singel,TERTIARY,no,0,yes,no,UNKNOWN,15,may,197,4,-1,0,UNKNOWN,no,
48,services,single,primary,no,848,yes,no,UNKNOWN,15,may,98,1,-1,0,unknown,no,
57,services,married,secondary,on,84,yes,no,UNKNOWN,15,may,59,1,-1,0,unknown,no,
54,blue-collar,divorced,primary,no,190,yes,no,UNKNOWN,15,may,196,2,-1,0,UNKNOWN,no,
30,technician,married,SECONDARY,no,1534,yes,yes,unknown,15,may,243,1,-1,0,unknown,no,
41,MANAGEMENT,single,TERTIARY,no,1278,yes,no,UNKNOWN,15,may,344,2,-1,0,UKNNOWN,no,
46,blue-collra,married,primary,no,252,yes,no,unknown,15,may,570,2,-1,0,unknown,no,
35,blue-collar,single,PRIMARY,on,1215,yes,no,unknown,15,may,597,1,-1,0,NUKNOWN,no,
28,blue-collar,single,PRIMARY,no,-457,yes,no,unknown,15,may,43,9,-1,0,unknown,no,
58,management,divorced,tertiary,no,347,no,no,unknown,15,may,525,1,-1,0,UNKNOWN,no,
35,technician,divorced,tertiary,no,0,yes,no,UNKNOWN,15,may,759,1,-1,0,UNKNOWN,no,
25,technician,single,tertiary,on,468,yes,no,unknown,15,may,147,1,-1,0,UNKNOWN,no,
56,TECHNICIAN,married,SECONDARY,no,28,yes,no,UNKNOWN,15,mya,236,1,-1,0,UNKNOWN,no,
41,SERVICES,single,secondary,no,323,yes,no,UNKNOWN,15,may,122,6,-1,0,UNKNOWN,no,
44,management,married,secondary,no,38,yes,on,UNKNOWN,15,may,152,2,-1,0,unknown,no,
36,unemployed,married,SECONDARY,yes,-318,yes,no,UNKNOWN,15,amy,133,2,-1,0,UNKNOWN,no,
41,services,married,SECONDARY,no,714,yes,yes,UNKNOWN,15,may,504,5,-1,0,unknown,no,
58,SELF-EMPLOYED,married,secondary,no,0,yes,no,UNKNOWN,15,may,272,9,-1,0,unknown,no,
46,blue-collar,married,secondary,no,536,yes,on,unknown,15,may,164,2,-1,0,unknown,no,
42,SERVICES,married,SECONDARY,no,1048,yes,no,unknown,15,may,51,1,-1,0,unknown,no,
58,TECHNICIAN,married,UNKNOWN,no,49,yes,on,unknown,15,may,75,2,-1,0,UNKNOWN,no,
53,admin.,married,SECONDARY,no,-197,yes,yes,unknown,15,may,178,1,-1,0,unknown,no,
51,BLUE-COLLAR,married,secondary,no,1779,yes,no,UNKNOWN,15,mya,99,2,-1,0,UNKNOWN,no,
38,housemaid,married,SCEONDARY,no,1372,yes,eys,unknown,15,may,224,1,-1,0,UNKNOWN,no,
54,blue-collar,married,primary,no,24,yes,on,unknown,15,may,34,1,-1,0,UNKNOWN,no,
46,SELF-EMPLOYED,single,TERTIARY,no,1934,yes,no,UNKNOWN,15,may,236,3,-1,0,unknown,no,
39,MANAGEMENT,divorced,TERTIARY,no,9541,no,no,unknown,15,may,815,1,-1,0,unknown,no,
22,STUDENT,single,secondary,no,364,yes,on,unknown,15,may,282,1,-1,0,UNKNOWN,no,
47,ADMIN.,divorced,rpimary,no,357,yes,yes,uknnown,15,may,134,1,-1,0,unknown,no,
34,services,divorced,secondary,no,202,yes,no,unknown,15,may,318,1,-1,0,unnkown,no,
42,ADMNI.,married,SECONDARY,no,281,yes,no,unknown,15,may,118,1,-1,0,UNKNOWN,no,
44,TECHNICIAN,married,tertiary,no,4580,yes,no,UNKNOWN,15,may,911,2,-1,0,unknown,yes,
45,SERVICES,married,SECONDARY,no,4060,yes,on,UNNKOWN,15,may,238,1,-1,0,unknown,no,
38,ADMI.N,married,SECONDARY,no,0,yes,no,UNKONWN,15,may,225,1,-1,0,UNKNWON,no,
46,BLUE-COLLAR,married,primary,no,1114,yes,no,UNKNOWN,15,may,490,3,-1,0,unknown,no,
34,technician,married,SECONDARY,no,4,yes,no,unkonwn,15,may,644,1,-1,0,UNKNOWN,no,
41,TECHNICIAN,divorced,SECONDARY,on,536,yes,no,unkonwn,15,may,76,3,-1,0,UNKNOWN,no,
27,bule-collar,single,primary,no,431,yes,no,unknown,15,may,286,2,-1,0,UNKNOWN,no,
56,unemployed,married,secondary,no,2552,yes,on,UNKNOWN,15,may,176,2,-1,0,UNKNOWN,no,
43,manageemnt,married,TERTIARY,no,8016,yse,no,UNKNOWN,15,may,422,3,-1,0,unknown,no,
34,management,married,unknown,yes,-353,yes,no,unknown,15,may,328,1,-1,0,unknown,no,
25,STDUENT,single,SECONDARY,no,1139,yes,no,unknown,15,may,22,3,-1,0,UNKONWN,no,
35,UNEMPLOYED,married,primary,no,494,yes,no,UNKNOWN,15,may,71,4,-1,0,UNKNOWN,no,
46,entrepreneur,married,UNKNOWN,no,676,yes,eys,UNKNOWN,15,may,106,3,-1,0,UNKNOWN,no,
32,ADMIN.,single,secondary,no,287,no,no,UNKNOWN,15,may,465,3,-1,0,UNKNOWN,no,
55,TECHNICIAN,married,SECONDARY,no,741,yes,no,UNKNOWN,15,mya,973,2,-1,0,UNKNOWN,no,
40,RETIRED,married,secondary,no,1842,no,no,unknown,15,may,56,1,-1,0,unknown,no,
43,MANAGEMENT,married,TERTIARY,no,4004,yes,no,unknown,15,mya,190,2,-1,0,unknown,no,
41,ENTREPRENEUR,married,tertiary,no,102,no,no,UNKNOWN,15,may,323,1,-1,0,unknown,no,
33,blue-collar,single,primary,no,279,yes,no,unknown,15,may,113,1,-1,0,unknown,no,
32,management,single,secondary,no,6,yes,no,unknown,15,may,228,1,-1,0,unknown,no,
39,technician,married,primary,no,644,yes,no,unknown,15,may,110,1,-1,0,UNKNOWN,no,
42,MANAGEMENT,divorced,tertiary,no,497,on,no,UNKNOWN,15,amy,84,22,-1,0,unknown,no,
33,TECHNICIAN,single,SECONDARY,no,402,yes,yes,UNKNOWN,15,may,59,1,-1,0,UNKNOWN,no,
32,SERVICES,married,SECONDARY,no,401,yes,no,unknown,15,may,294,2,-1,0,unknown,no,
46,admin.,married,PRIMARY,no,31,yes,no,UNKNOWN,15,may,144,1,-1,0,UNKNOWN,no,
42,BLUE-COLLAR,married,secondary,no,-628,yes,yes,UNKNOWN,15,may,251,1,-1,0,NUKNOWN,no,
39,ADMIN.,married,SECONDARY,no,598,yes,no,UNKNOWN,15,may,444,1,-1,0,unknown,no,
43,blue-collar,divorced,primary,no,92,yes,no,UNKNOWN,15,may,237,2,-1,0,unknown,no,
33,MANAGEMENT,single,TERTIARY,no,-625,yes,no,UKNNOWN,15,may,399,1,-1,0,UNKNOWN,no,
59,MANAGEMENT,married,TERTIARY,no,2319,yes,no,unknown,15,may,132,32,-1,0,UNKNOWN,no,
48,entrepreneur,mraried,TERTIARY,no,981,yes,no,UNKNOWN,15,may,995,2,-1,0,unknown,no,
31,blue-collar,married,primary,no,605,yes,on,unknown,15,amy,334,10,-1,0,unknown,no,
47,management,divorced,TERTIARY,no,10399,yes,no,UNKNOWN,15,may,59,2,-1,0,unknown,no,
54,technician,divorced,secnodary,no,784,yes,yes,UNKNOWN,15,mya,579,1,-1,0,UNKNOWN,no,
48,BLUE-COLLAR,married,primary,no,680,yes,no,UNKNOWN,15,may,387,4,-1,0,unknown,no,
33,MANAGEMENT,divorecd,tertiary,no,893,yes,no,unknown,15,may,279,9,-1,0,UNKNOWN,no,
27,services,married,secondary,no,94,yes,no,unknown,15,may,352,2,-1,0,UNKNOWN,no,
47,amdin.,married,SECONDARY,no,257,eys,no,UNKNOWN,15,may,484,11,-1,0,unknown,no,
56,blue-collar,single,PRIMARY,no,739,yes,no,UKNNOWN,15,may,95,1,-1,0,UNKNOWN,no,
26,TECHNICIAN,single,secondary,no,2,yes,yes,UNKNOWN,15,may,461,1,-1,0,UNKNOWN,no,
55,management,married,unknown,yes,-171,yes,no,unknown,15,may,30,2,-1,0,unknown,no,
33,BLUE-COLLAR,marreid,secondary,no,217,yes,no,unknown,15,may,561,1,-1,0,unknown,no,
52,BLUE-COLLAR,married,UNKNOWN,no,826,yes,no,UNKNOWN,15,may,468,2,-1,0,UNKNOWN,no,
60,SERVICES,sinlge,PRIMARY,no,313,yes,no,UNKNOWN,15,may,error,2,-1,0,UNKNOWN,yes,
50,management,married,TRETIARY,no,106,yes,no,unknown,15,may,388,2,-1,0,unknown,no,
43,BLUE-COLLAR,married,seconadry,on,4520,yes,no,UNKNOWN,15,may,100,4,-1,0,UNKNOWN,no,
29,management,married,TERTIARY,no,10576,no,no,unknown,15,may,1224,2,-1,0,unknown,yes,
54,management,married,primary,no,366,yes,no,UNKNONW,15,may,589,1,-1,0,unknown,no,
30,admin.,divorced,secondary,no,370,yes,no,unknown,15,may,160,1,-1,0,UNKNOWN,no,
50,MANAGEMENT,married,tertiary,no,4904,yes,no,UNKNOWN,15,may,438,2,-1,0,UNKNOWN,no,
48,TECHNICIAN,married,secondary,no,0,yes,yes,unknown,15,may,964,2,-1,0,unknown,no,
55,,divorced,SECONDARY,no,72,yes,yes,UNKNOWN,15,may,384,4,-1,0,unknown,no,
56,housemaid,divorced,secondary,no,0,no,no,UNKNOWN,15,may,103,1,-1,0,unknown,no,
